tracking_id,sender,recipient,origin_province,destination_province,distance_km,weight_kg,package_quantity,ship_type,day_of_week,month,delayed,delivery_days
ENV-5855,Francesca Julieta Garcia,Emilia Mateo Agustin Lopez Gimenez,Cordoba,Chaco,329,24.85,1,1,0,2,1,10
ENV-5856,Thiago Benjamin Juarez,Josefina Diaz Peralta,La Pampa,Salta,979,22.57,6,1,1,12,1,16
ENV-5857,Sr(a). Alma Cabrera,Mora Barrios Ojeda,La Rioja,San Juan,53,37.9,7,1,2,12,1,4
ENV-5858,Mateo Santino Benjamin Benitez Martinez,Ignacio Tomàs Lopez,Santa Fe,Santiago del Estero,546,36.23,11,0,5,4,0,2
ENV-5859,Constanza Aguirre Herrera,Benjamin Alejandro Miranda Torres,San Juan,Mendoza,69,26.59,7,1,3,7,0,3
ENV-5860,Santino Gabriel Avila Villalba,Sr(a). Thiago Romero,Buenos Aires,Salta,1350,49.95,10,1,0,3,1,16
ENV-5861,Dr(a). Mia Vera,Mateo Pedro Martinez Sanchez,La Pampa,Entre Rios,66,34.52,8,0,2,11,0,1
ENV-5862,Catalina Sofia Molina,Thiago Benjamin Bruno Blanco,Buenos Aires,Rio Negro,1074,23.58,20,0,4,1,0,2
ENV-5863,Tiziano Isabella Lopez,Ana Paula Mia Valentina Medina,Tierra del Fuego,Salta,1597,26.06,1,0,2,1,0,3
ENV-5864,Olivia Octavio Ferreyra,Lucio Felipe Sanchez,Santa Fe,Entre Rios,81,46.53,9,1,0,3,1,4
ENV-5865,Maite Agustina Gomez Olivera,Juana Campos Guzman,Santa Cruz,Santa Fe,1584,17.68,3,0,1,8,0,3
ENV-5866,Joaquín Francisco Diaz,Emilia Bautista Gonzalez,Chaco,Jujuy,595,37.76,10,0,2,1,0,2
ENV-5867,Santino Rodriguez Flores,Santiago Emilia Medina Suarez,Jujuy,Entre Rios,1154,42.29,2,0,4,6,0,2
ENV-5868,Ciro Benjamin Torres Dominguez,Sr(a). Tiziano Benjamin Paez,CABA,Santa Fe,434,22.44,14,1,3,6,1,9
ENV-5869,Benjamin Dominguez,Isabella Sanchez,La Pampa,Corrientes,451,24.47,13,0,5,4,0,2
ENV-5870,Camila Maidana,Tomas Ponce,Neuquen,Corrientes,125,49.87,3,1,1,5,1,4
ENV-5871,Dr(a). Juliana Sosa,Dr(a). Lara Sanchez,La Rioja,Catamarca,131,36.86,5,1,3,7,0,3
ENV-5872,Delfina Gonzalez Acosta,Maia Rios,Santa Fe,Formosa,700,44.11,6,1,5,4,1,11
ENV-5873,Facundo Quiroga,Santiago Ortiz,Catamarca,Neuquen,155,8.52,15,1,5,8,0,5
ENV-5874,Sr(a). Rosario Benitez,Mora Garcia Sanchez,CABA,Mendoza,987,13.39,13,0,0,8,0,2
ENV-5875,Juan Manuel Valentino Gomez Fernandez,Zoe Valentina Valdez,Catamarca,Santa Cruz,1066,15.68,2,0,6,12,0,2
ENV-5876,Valentino Maximiliano Torres Ortiz,Francisco Lucio Fernandez,La Pampa,Misiones,750,39.61,11,1,6,3,1,10
ENV-5877,Sr(a). Micaela Martinez,Lola Bravo Rodriguez,Santa Fe,San Juan,641,24.14,13,1,2,1,1,11
ENV-5878,Tiziano Benjamin Rios,Julieta Sanchez,Rio Negro,Chaco,192,17.56,7,1,2,11,0,5
ENV-5879,Clara Gonzalez,Santino Franco Cordoba,Chubut,San Juan,261,21.2,12,1,2,3,0,5
ENV-5880,Dr(a). Alfonsina Arias,Thiago Molina Acosta,Santiago del Estero,Mendoza,142,18.42,6,1,2,5,1,5
ENV-5881,Maria Victoria Ian Ezequiel Aguirre,Lara Santiago Nicolas Gutierrez Gonzalez,Buenos Aires,Entre Rios,398,29.42,17,0,4,8,0,1
ENV-5882,Julieta Diaz,Lisandro Julieta Figueroa,La Rioja,La Pampa,530,20.27,10,0,1,11,1,4
ENV-5883,Dr(a). Luz Milagros Villalba,Tomàs Nina Medina,Neuquen,CABA,1154,13.22,9,1,6,7,1,18
ENV-5884,Dr(a). Lautaro Gonzalez,Benicio Ledesma Morales,Tierra del Fuego,Corrientes,2076,33.25,1,0,4,12,0,3
ENV-5885,Tomas Benjamin Maldonado Aguirre,Agustín Victoria Rodriguez Ponce,Mendoza,Tierra del Fuego,2025,8.64,15,0,2,4,0,3
ENV-5886,Thiago Nahuel Juan Martin Lopez Sanchez,Simon Antonia Ramirez,La Pampa,Tucuman,657,43.37,17,1,0,6,1,10
ENV-5887,Maximiliano Garcia,Dr(a). Martín Ponce,Formosa,Santa Fe,638,11.62,5,1,5,4,0,7
ENV-5888,Juan Ignacio Pereyra Ramirez,Sr(a). Thiago Nicolas Vera,Jujuy,Formosa,365,40.25,2,0,4,5,0,1
ENV-5889,Juana Tomàs Garcia,Simon Gutierrez,San Juan,Buenos Aires,1047,35.09,17,1,5,12,1,17
ENV-5890,Thiago Juan Ignacio Escobar Ledesma,Santino Benjamin Santino Benjamin Godoy,Tierra del Fuego,San Juan,1979,2.81,15,1,1,5,0,14
ENV-5891,Sr(a). Josefina Aguirre,Juan Ignacio Delfina Romero Morales,Cordoba,Rio Negro,462,15.71,15,0,0,6,0,2
ENV-5892,Alma Simon Medina Cordoba,Juan Martin Muñoz,Neuquen,Corrientes,192,39.21,18,0,2,7,1,3
ENV-5893,Luciano Benjamin Moreno,Agustín Thiago Martin Gonzalez,Cordoba,Catamarca,395,10.98,16,0,1,12,0,1
ENV-5894,Bautista Diaz Ramos,Santino Agustin Soto Nuñez,Rio Negro,Corrientes,136,14.94,7,0,4,12,0,1
ENV-5895,Luca Silva Castro,Tomàs Fernandez,Mendoza,Misiones,226,43.42,4,1,1,5,0,5
ENV-5896,Guadalupe Romero Moreno,Juan Cruz Luana Aguirre,Santiago del Estero,Mendoza,178,36.36,17,1,3,7,1,8
ENV-5897,Juan Manuel Benicio Sanchez Blanco,Julieta Fernandez,Catamarca,Salta,355,9.42,15,0,1,5,0,1
ENV-5898,Delfina Julieta Gimenez Fernandez,Benjamin Juan Ignacio Perez,Santa Fe,San Juan,628,22.28,15,0,3,8,1,4
ENV-5899,Ciro Barrios Ramirez,Mateo Romero,Salta,Santiago del Estero,466,18.29,20,0,2,8,0,2
ENV-5900,Benjamin Alejandro Hernandez Gomez,Agustina Ciro Rios Acosta,Tierra del Fuego,Cordoba,2269,47.85,5,0,0,10,1,4
ENV-5901,Simon Thiago Rodriguez,Dylan Ezequiel Martin Ponce,Entre Rios,Neuquen,681,12.93,9,0,2,8,0,2
ENV-5902,Francesca Giuliana Rios Caceres,Thiago Gonzalez Ojeda,Chaco,Catamarca,108,43.85,17,0,6,3,0,1
ENV-5903,Camila Ortiz Bustos,Felicitas Vazquez Romero,San Juan,Chaco,164,17.0,15,0,6,10,0,1
ENV-5904,Dr(a). Victoria Sosa,Camila Clara Perez,Neuquen,Buenos Aires,1131,23.08,14,0,6,2,0,2
ENV-5905,Mia Morena Gonzalez Gonzalez,Martina Franco Aguirre,Mendoza,Jujuy,500,12.57,7,0,3,5,0,2
ENV-5906,Juana Duarte Ramirez,Rosario Catalina Torres,La Pampa,Buenos Aires,477,48.07,8,0,5,12,0,2
ENV-5907,Josefina Juarez,Salvador Lopez,Cordoba,Tucuman,492,2.14,6,1,2,12,1,11
ENV-5908,Dr(a). Martina Pereyra,Francisco Santino Agustin Peralta Diaz,Santa Cruz,Catamarca,1044,29.18,20,1,6,10,0,10
ENV-5909,Joaquin Guillermina Gonzalez,Delfina Francesco Gonzalez Medina,Neuquen,Rio Negro,50,12.01,16,0,2,7,0,1
ENV-5910,Mateo Lucas Perez,Dr(a). Ian Ezequiel Ortiz,Tucuman,Chubut,164,27.82,6,0,0,5,0,1
ENV-5911,Pilar Garcia,Dr(a). Martina Suarez,Corrientes,La Pampa,448,18.86,7,1,6,8,0,7
ENV-5912,Dylan Benjamin Ledesma,Valentina  Pereyra,Salta,Santiago del Estero,378,22.13,14,0,3,11,0,1
ENV-5913,Mia Morena Paulina Gutierrez,Santino Cordoba Gonzalez,Jujuy,Santiago del Estero,499,36.11,19,0,0,11,0,2
ENV-5914,Joaquin Lucas Benjamin Fernandez Diaz,Guadalupe Lucía  Fernandez,Corrientes,Chubut,425,43.04,7,0,5,1,0,2
ENV-5915,Morena Gonzalez,Violeta Benjamin Ezequiel Ruiz Martinez,Tierra del Fuego,Buenos Aires,2940,7.46,19,1,1,10,1,22
ENV-5916,Thiago Benjamin Nicolas Cabrera,Dr(a). Renata Garcia,Catamarca,Catamarca,177,41.56,9,1,2,4,0,5
ENV-5917,Gabriel Vera Ramirez,Lisandro Torres,Santa Fe,La Pampa,50,21.83,16,0,0,10,0,1
ENV-5918,Valentino Maria Victoria Diaz Nuñez,Isabella Gomez,Corrientes,Salta,492,7.15,4,0,1,1,0,2
ENV-5919,Valentina  Bautista Alvarez Rivero,Josefina Carrizo Rodriguez,Chubut,Tucuman,221,30.95,7,0,0,6,0,1
ENV-5920,Lucía  Jazmín Dominguez,Thiago Benjamin Catalina Cardozo Navarro,Santiago del Estero,Santiago del Estero,114,31.27,10,1,3,2,1,4
ENV-5921,Sofia Valentin Gonzalez Rios,Malena Lucero,Tucuman,Santa Fe,769,25.89,8,0,2,12,0,2
ENV-5922,Benjamin Juan Cruz Vargas Rivero,Santino Agustin Sara Chavez,Buenos Aires,Buenos Aires,103,34.27,9,1,4,1,1,6
ENV-5923,Camila Thiago Benjamin Romero Olivera,Benjamin Rojas,Corrientes,Chaco,90,10.96,8,1,0,6,1,4
ENV-5924,Luna Catalina Luna Bustos,Gonzalo Maria Paz Lopez Lopez,Cordoba,Chaco,247,6.43,12,1,4,6,0,5
ENV-5925,Pilar Rodriguez,Bautista Aguirre Romero,Tucuman,Santa Fe,829,6.94,3,1,4,12,0,10
ENV-5926,Lautaro Luz Milagros Castillo,Violeta Clara Ramirez,Santa Cruz,Mendoza,1129,40.07,2,0,1,7,0,2
ENV-5927,Juan David Paulina Fernandez Farias,Carmela Emma Perez,Rio Negro,Santa Fe,726,16.19,19,0,0,6,0,2
ENV-5928,Dr(a). Ignacio Guzman,Catalina Ramirez,Jujuy,San Juan,422,39.42,1,0,0,7,0,2
ENV-5929,Mateo Carrizo,Maite Alfonsina Gutierrez Guzman,Buenos Aires,Chaco,891,17.35,7,1,0,10,1,14
ENV-5930,Lorenzo Benjamin Nuñez,Francisco Antonella Gonzalez,Santa Cruz,Jujuy,563,31.77,7,1,4,8,1,9
ENV-5931,Maria Paz Benjamin Ezequiel Herrera,Francesca Juan Manuel Sosa,Buenos Aires,San Luis,775,2.15,4,1,1,6,1,9
ENV-5932,Sr(a). Mia Jazmin Ramirez,Olivia Gutierrez,La Rioja,Entre Rios,615,39.82,12,1,5,3,0,7
ENV-5933,Sr(a). Jazmin Torres,Emma Benjamin Lopez Fernandez,Santiago del Estero,San Juan,159,37.23,18,0,6,5,0,1
ENV-5934,Benjamin Sofia Ramirez Correa,Valentin Benjamin Fernandez Gonzalez,Rio Negro,CABA,1187,20.88,18,1,2,6,0,10
ENV-5935,Facundo Catalina Fernandez,Delfina Herrera Acosta,Chaco,Santiago del Estero,123,28.72,7,0,5,5,1,3
ENV-5936,Guillermina Franco Silva,Ramiro Juan Sebastian Quiroga,Santa Fe,Neuquen,644,5.44,19,0,2,4,0,2
ENV-5937,Dr(a). Francisca Romero,Guillermina Ciro Hernandez,Santa Fe,Buenos Aires,430,25.9,19,0,5,7,0,2
ENV-5938,Sr(a). Sebastian Coronel,Sebastian Hernandez,Mendoza,Rio Negro,182,34.52,20,1,1,2,0,5
ENV-5939,Sr(a). Valentino Sanchez,Joaquin Avila,La Pampa,Santiago del Estero,549,42.6,13,0,2,12,0,2
ENV-5940,Sofia Belen Rios Romero,Sr(a). Agustín Carrizo,Santa Cruz,Formosa,906,29.7,2,0,2,9,0,2
ENV-5941,Vicente Gonzalez Figueroa,Matias Castro Rodriguez,La Pampa,Rio Negro,701,39.64,20,0,1,8,1,4
ENV-5942,Lucía Martinez Muñoz,Felipe Perez,Rio Negro,Corrientes,141,8.09,12,1,4,11,1,6
ENV-5943,Ignacio Juan Ignacio Suarez Juarez,Francesca Francisco Fernandez,La Rioja,Corrientes,50,23.12,17,1,4,2,0,3
ENV-5944,Joaquin Escobar,Juan Franco Martinez,Formosa,Buenos Aires,1171,17.78,4,1,0,6,1,13
ENV-5945,Isabella Catalina Rios Silva,Tiziano Luz Maria Perez,San Juan,Chaco,82,35.67,13,0,3,1,1,3
ENV-5946,Catalina Dominguez Romero,Ciro Molina Lopez,Salta,La Rioja,347,36.54,4,0,5,4,0,1
ENV-5947,Zoe Jazmin Sofia Belen Lucero Martinez,Dr(a). Pedro Muñoz,Salta,Chaco,372,43.8,19,1,5,6,1,9
ENV-5948,Ezequiel Juan Cruz Fernandez Silva,Maria Emilia Barrios,Entre Rios,Tierra del Fuego,2616,19.57,11,1,3,2,1,21
ENV-5949,Bautista Peralta,Sr(a). Delfina Escobar,Chubut,Santiago del Estero,414,27.33,2,0,6,1,0,2
ENV-5950,Facundo Lopez Silva,Sr(a). Mateo Benjamin Valdez,Santiago del Estero,Chubut,301,17.0,19,1,0,8,0,5
ENV-5951,Gabriel Candela Ramos Maidana,Clara Dominguez,Chaco,Chaco,50,44.3,10,0,1,5,0,1
ENV-5952,Dr(a). Máximo Caceres,Malena Ponce,CABA,Santa Cruz,2123,37.6,5,1,6,2,1,20
ENV-5953,Lara Sosa,Sr(a). Nahiara Jazmin Luna,Misiones,Tierra del Fuego,1814,15.28,3,0,0,2,1,4
ENV-5954,Maria Victoria Ramirez,Valentino Olivia Velazquez,Entre Rios,Tierra del Fuego,2475,6.57,15,1,2,6,1,20
ENV-5955,Dr(a). Ramiro Farias,Tomàs Benjamin Perez,Santa Fe,Neuquen,632,9.74,18,0,3,9,0,2
ENV-5956,Martin Juana Gomez Ramirez,Santiago Aguirre,Jujuy,Entre Rios,1098,14.44,6,0,6,9,1,4
ENV-5957,Bautista Benjamin Vega,Felipe Felipe Mendez Peralta,Formosa,Santiago del Estero,174,32.34,11,0,4,11,0,1
ENV-5958,Nahiara Santino Vera,Dr(a). Santiago Gutierrez,Tucuman,San Luis,373,17.47,20,1,0,10,0,5
ENV-5959,Sr(a). Santino Gabriel Perez,Santino Juan Cruz Gonzalez,Tucuman,Formosa,61,26.47,3,1,4,4,1,5
ENV-5960,Salvador Guadalupe Martinez,Dr(a). Benjamin Ponce,Neuquen,Rio Negro,65,4.75,17,1,1,8,1,4
ENV-5961,Mateo Santino Garcia,Abril Juan Cruz Soto,CABA,La Rioja,1169,4.44,12,1,6,10,1,18
ENV-5962,Lara Maria Paz Velazquez Vega,Bautista Simon Rodriguez,Catamarca,La Rioja,106,17.14,18,1,4,6,0,3
ENV-5963,Luciano Benjamin Alvarez Soria,Alejo Thiago Benjamin Morales,La Rioja,Cordoba,479,21.5,8,1,1,3,1,10
ENV-5964,Luna Santino Ezequiel Diaz Maidana,Sr(a). Juan Cruz Gomez,Chubut,San Juan,298,7.51,17,1,5,11,1,8
ENV-5965,Manuel Soto,Martina Thiago Gabriel Fernandez,CABA,Santiago del Estero,1011,1.61,5,0,5,8,0,2
ENV-5966,Dr(a). Alma Molina,Joaquin Gutierrez Sanchez,Mendoza,La Pampa,447,32.86,8,1,1,1,1,11
ENV-5967,Juan Ignacio Castro,Sr(a). Matilda Dominguez,Rio Negro,Salta,198,49.38,8,0,2,6,0,1
ENV-5968,Sr(a). Pedro Lopez,Matias Santiago Ayala Sanchez,Mendoza,Chubut,365,11.74,7,0,1,5,0,1
ENV-5969,Alma Diaz,Dr(a). Santino Diaz,Entre Rios,Buenos Aires,323,6.22,7,0,2,7,0,1
ENV-5970,Helena Farias,Lorenzo Flores Gonzalez,Jujuy,Cordoba,791,14.46,15,1,4,11,0,7
ENV-5971,Emma Facundo Gonzalez Cardozo,Olivia Bautista Aguirre,Buenos Aires,La Rioja,1055,33.36,20,0,5,3,0,2
ENV-5972,Pilar Ciro Navarro Roldan,Luciana Joaquin Acosta,Rio Negro,Buenos Aires,1102,21.66,10,1,3,10,0,10
ENV-5973,Dr(a). Jazmín Dominguez,Julian Acosta,Rio Negro,Santa Cruz,969,36.93,17,1,5,3,1,18
ENV-5974,Dr(a). Tomàs Fernandez,Victoria Castro Lopez,San Luis,Misiones,448,4.35,7,1,0,8,0,7
ENV-5975,Bautista Matilda Gomez,Tomas Benjamin Molina,Jujuy,Santa Cruz,629,19.33,6,1,5,7,1,12
ENV-5976,Josefina Ledesma,Dr(a). Helena Aguirre,Salta,Buenos Aires,1330,22.42,4,1,3,6,1,15
ENV-5977,Benjamin Fausto Gomez Paz,Lautaro Enzo Acosta Romero,Santa Fe,Cordoba,152,2.75,3,0,6,8,0,1
ENV-5978,Thiago Benjamin Mansilla Benitez,Lucia Juan Pablo Ponce Soria,Buenos Aires,Tucuman,1192,7.55,12,0,1,11,0,2
ENV-5979,Francisco Hernandez Gomez,Agustin Garcia,Chubut,Corrientes,461,4.74,10,0,1,2,0,2
ENV-5980,Ciro Nuñez,Clara Rodriguez Fernandez,Catamarca,Misiones,223,37.06,20,1,2,11,1,7
ENV-5981,Mora Ruiz Ramirez,Delfina Romero Sanchez,San Luis,Rio Negro,330,24.64,4,1,0,2,1,10
ENV-5982,Sr(a). Santiago Acuña,Ana Paula Dylan Ezequiel Suarez,San Juan,Neuquen,52,12.37,2,0,3,2,0,1
ENV-5983,Luciano Benjamin Alma Mia Diaz,Mateo Benjamin Thiago Ezequiel Torres Silva,La Rioja,Salta,372,1.02,13,1,1,4,1,8
ENV-5984,Dr(a). Justina Medina,Agustina Bianca Ruiz,Tucuman,Jujuy,306,39.95,18,1,5,7,0,5
ENV-5985,Sr(a). Valentino Vera,Francisco Helena Diaz Ramirez,Corrientes,Neuquen,87,40.72,15,1,2,1,1,4
ENV-5986,Dr(a). Catalina Medina,Lucía  Benitez Guzman,La Rioja,Santa Fe,637,31.54,3,1,4,5,1,11
ENV-5987,Matias Ignacio Bravo Juarez,Micaela Pedro Ortiz Cabrera,CABA,CABA,59,36.8,9,1,1,5,1,4
ENV-5988,Sr(a). Sofía Rojas,Sofia Belen Isabella Silva,Neuquen,Santa Cruz,922,20.6,14,0,2,5,0,2
ENV-5989,Federico Gutierrez,Juliana Victoria Acosta Diaz,Mendoza,Tucuman,237,6.28,18,0,3,2,0,1
ENV-5990,Dr(a). Ian Ezequiel Rodriguez,Sr(a). Thiago Benjamin Bustos,Tucuman,Rio Negro,132,32.41,10,1,3,5,0,3
ENV-5991,Valentina Joaquín Chavez Gonzalez,Malena Alvarez,Neuquen,Salta,294,19.06,5,1,1,12,0,5
ENV-5992,Nahuel Nicolas Moyano Aguirre,Josefina Duarte Torres,Santa Fe,Santa Fe,50,32.21,17,0,2,7,0,1
ENV-5993,Luca Medina,Sofia Martinez Medina,Jujuy,Chaco,524,39.66,9,1,2,11,1,12
ENV-5994,Lucas Benjamin Figueroa,Isabella Facundo Soto,Santa Fe,Buenos Aires,487,30.26,2,1,3,11,1,11
ENV-5995,Franco Cabrera,Bautista Mia Valentina Nuñez Ruiz,Santa Fe,Santa Fe,115,17.2,7,0,0,2,0,1
ENV-5996,Camilo Lucía  Gomez Roldan,Pilar Rivero Martin,Chaco,Formosa,96,7.99,6,1,4,3,1,4
ENV-5997,Maria Guadalupe Lola Torres Gonzalez,Luz Milagros Rodriguez Rodriguez,San Luis,Santa Fe,361,18.19,15,0,2,1,0,1
ENV-5998,Lucas Valentino Nuñez,Catalina Constanza Rios Gonzalez,La Pampa,Santa Fe,180,8.55,4,1,3,5,0,5
ENV-5999,Dr(a). Martina Vargas,Julieta Perez Peralta,La Rioja,Misiones,152,8.22,13,1,1,12,1,7
ENV-6000,Joaquin Silva,Angel Gabriel Juan Cruz Martinez Gimenez,Jujuy,Chubut,199,37.35,5,0,1,3,1,2
ENV-6001,Sr(a). Valentina Campos,Lautaro Quiroga,Buenos Aires,Misiones,1194,45.27,13,0,3,3,0,2
ENV-6002,Josefina Dylan Garcia Fernandez,Francisco Diaz,Cordoba,Tierra del Fuego,2235,47.72,4,1,4,8,1,21
ENV-6003,Santiago Benjamin Mia Jazmin Castro,Antonio Mateo Ezequiel Romero Ortiz,Misiones,Neuquen,79,22.24,12,0,0,10,0,1
ENV-6004,Sofia Garcia Diaz,Lucas Garcia Diaz,Cordoba,Chaco,366,17.45,20,0,6,3,1,2
ENV-6005,Ciro Rodriguez Dominguez,Antonella Tiziano Benjamin Cordoba Gonzalez,Misiones,Tucuman,108,2.56,19,1,5,2,0,3
ENV-6006,Luca Tiziano Hernandez Garcia,Lucía  Castillo Villalba,La Pampa,San Juan,603,13.04,12,0,1,7,0,2
ENV-6007,Sofia Lucio Ferreyra,Maximiliano Quiroga Avila,Formosa,Catamarca,50,45.32,1,0,6,11,0,1
ENV-6008,Santino Muñoz,Ludmila Santino Roldan,San Juan,San Luis,316,24.84,2,1,0,7,1,8
ENV-6009,Catalina Olivia Gonzalez,Vicente Ortiz,Chaco,La Rioja,50,34.98,15,1,0,10,1,6
ENV-6010,Bautista Dylan Medina,Sr(a). Amparo Dominguez,Cordoba,San Luis,124,1.86,17,1,2,4,1,5
ENV-6011,Juan Pablo Duarte Rodriguez,Bastian Lautaro Benjamin Paez,Santiago del Estero,Corrientes,89,44.99,6,0,3,1,0,1
ENV-6012,Dr(a). Nahuel Vazquez,Lourdes Valentina  Sosa,Corrientes,Catamarca,50,46.62,15,0,1,3,0,1
ENV-6013,Dr(a). Emma Sosa,Victoria Bautista Rodriguez Ferreyra,Formosa,Santa Cruz,1022,43.58,17,0,5,7,0,2
ENV-6014,Lautaro Nahuel Acosta,Bruno Valentina Chavez,Jujuy,Cordoba,908,36.52,2,0,3,7,0,2
ENV-6015,Mateo Cordoba,Francisco Federico Martin,Tierra del Fuego,Santa Fe,2540,33.55,17,1,1,9,1,25
ENV-6016,Isabella Bautista Godoy,Sr(a). Thiago Benjamin Gonzalez,CABA,Chaco,946,3.66,7,0,5,6,0,2
ENV-6017,Juan Martin Gonzalez Lopez,Camilo Valentino Escobar Cabrera,San Luis,Chubut,573,26.72,12,0,1,4,0,2
ENV-6018,Dr(a). Francisco Duarte,Benjamin Roldan Suarez,La Pampa,CABA,539,14.68,17,0,3,11,0,2
ENV-6019,Delfina Maximo Acosta,Tobias Santino Agustin Garcia Carrizo,Cordoba,Formosa,441,27.74,20,1,4,5,1,11
ENV-6020,Helena Dante Ruiz,Sr(a). Francisco Castro,Chaco,Tierra del Fuego,1963,21.2,13,1,2,11,1,20
ENV-6021,Dr(a). Lisandro Ponce,Bautista Peralta Gomez,San Luis,Entre Rios,320,33.11,19,1,0,3,1,9
ENV-6022,Agostina Julieta Sanchez Roldan,Mia Gonzalez,Santiago del Estero,Mendoza,50,37.19,20,0,2,8,0,1
ENV-6023,Isabella Santino Ojeda Ledesma,Benjamin Lopez,Catamarca,CABA,1008,48.28,14,1,2,5,1,18
ENV-6024,Mateo Lisandro Acosta,Mora Isabella Romero Martinez,CABA,Formosa,1120,24.72,2,0,4,11,0,2
ENV-6025,Sr(a). Dante Gonzalez,Joaquin Helena Gomez,CABA,La Pampa,472,10.68,14,0,1,8,0,2
ENV-6026,Francisco Suarez Gimenez,Isabella Fernandez Cardozo,Formosa,Mendoza,88,38.7,13,0,2,9,0,1
ENV-6027,Dr(a). Joaquin Romero,Juan Cruz Sosa,La Rioja,Catamarca,50,29.46,2,1,2,7,0,3
ENV-6028,Felipe Diaz Rodriguez,Morena Juarez Vazquez,Cordoba,Cordoba,123,24.52,3,0,0,8,0,1
ENV-6029,Sofia Benjamin Lopez,Santino Francesca Benitez Rojas,Chaco,Cordoba,308,30.34,6,1,1,10,1,9
ENV-6030,Sr(a). Juan Ignacio Lopez,Ciro Santino Diaz Sanchez,Chubut,Chubut,53,44.08,20,0,2,4,0,1
ENV-6031,Dr(a). Lucas Godoy,Luisina Santiago Nicolas Ruiz Rodriguez,Catamarca,San Juan,133,16.85,16,1,0,8,1,6
ENV-6032,Matias Ian Benjamin Farias,Maria Victoria Ponce Sanchez,Rio Negro,Cordoba,460,33.66,12,0,3,7,1,3
ENV-6033,Bautista Juana Torres Diaz,Pedro Diaz,Entre Rios,Santiago del Estero,592,2.86,7,0,3,9,0,2
ENV-6034,Alejo Barrios,Lautaro Ciro Garcia,Santa Fe,Chaco,510,41.74,19,0,6,7,0,2
ENV-6035,Dr(a). Juan Pablo Bustos,Lorenzo Nuñez,Mendoza,Mendoza,152,1.67,1,1,4,6,0,5
ENV-6036,Amparo Pilar Gonzalez Gomez,Candela Acuña,Entre Rios,CABA,376,2.95,5,1,2,1,0,5
ENV-6037,Camila Juarez Ramos,Thiago Gabriel Guzman,Tierra del Fuego,Misiones,1674,14.41,1,0,4,1,0,3
ENV-6038,Santino Nuñez Gonzalez,Sr(a). Francisca Mansilla,Entre Rios,Neuquen,642,13.61,4,0,6,8,0,2
ENV-6039,Juan Bautista Gonzalez,Pedro Olivia Cabrera,Cordoba,Rio Negro,565,11.77,6,0,5,7,0,2
ENV-6040,Dr(a). Isabella Ojeda,Martín Garcia Ruiz,Tierra del Fuego,Salta,1629,14.28,19,1,2,3,1,20
ENV-6041,Helena Morales Diaz,Juan Bautista Martina Garcia,Tucuman,Chubut,226,12.7,8,1,5,10,0,5
ENV-6042,Valentino Medina,Alma Mia Morales Lopez,Salta,Corrientes,406,37.72,1,1,1,9,1,11
ENV-6043,Sr(a). Joaquin Lopez,Bautista Benjamin Zoe Valentina Castro,Santa Cruz,Salta,596,31.72,14,0,5,9,1,3
ENV-6044,Clara Felicitas Garcia,Ema Lucero,Santa Cruz,San Juan,1063,36.33,9,0,4,4,0,2
ENV-6045,Alfonsina Olivia Romero,Angelina Garcia Medina,Tucuman,Cordoba,582,7.76,9,1,2,3,1,11
ENV-6046,Dr(a). Agustín Sanchez,Valentino Luna Romero,Santa Cruz,Formosa,904,19.79,8,0,5,12,0,2
ENV-6047,Zoe Lucas Martinez Velazquez,Delfina Agustín Guzman Romero,Rio Negro,Cordoba,467,44.83,4,1,2,4,1,9
ENV-6048,Franco Lucía Juarez Cabrera,Lorenzo Sosa Leiva,Chaco,Mendoza,178,43.32,7,0,4,8,0,1
ENV-6049,Dr(a). Felipe Molina,Jeremias Sanchez,Chaco,Catamarca,121,17.24,3,1,0,9,1,5
ENV-6050,Dylan Ezequiel Franco Gonzalez,Sr(a). Guillermina Sanchez,San Luis,La Pampa,197,11.62,19,1,3,12,1,8
ENV-6051,Dr(a). Valentina Rodriguez,Emilia Juarez Martinez,La Pampa,Neuquen,602,42.27,19,1,3,12,1,12
ENV-6052,Mia Jazmin Ortiz,Sr(a). Alexander Rodriguez,Catamarca,Santiago del Estero,50,25.85,7,0,5,1,0,1
ENV-6053,Emilia Toledo Sanchez,Juan Manuel Gomez,Corrientes,Tucuman,316,6.37,3,1,3,6,0,5
ENV-6054,Tiziano Valentin Soto,Martina Vega Rios,CABA,Misiones,1225,21.92,17,1,6,2,0,10
ENV-6055,Santiago Benjamin Sofia Bustos Toledo,Juan Martin Victoria Rodriguez Vera,Neuquen,Tucuman,127,32.62,12,1,4,10,0,3
ENV-6056,Benjamin Bianca Garcia,Thiago Lionel Lopez Morales,San Luis,Catamarca,322,19.27,14,1,3,1,0,5
ENV-6057,Juan Cruz Ortiz,Manuel Lopez,Chubut,Corrientes,416,14.1,10,1,5,2,0,7
ENV-6058,Martina Thiago Gomez Toledo,Sofía Silva Medina,Entre Rios,Neuquen,621,37.03,7,1,1,5,0,7
ENV-6059,Alejo Chavez,Milena Silva,Misiones,Chubut,180,10.28,16,1,3,5,0,5
ENV-6060,Milagros Gonzalez,Catalina Carrizo,Formosa,Chubut,216,7.68,6,1,1,11,1,8
